customer_id,first_name,last_name,email,phone_number,registration_date,customer_metadata
CUST-1149,Samar,Lalla,samar.lalla470@yahoo.co.in,+91-9198476695,2024-08-15,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734001""}, ""app_version"": ""v10.6.17"", ""locale"": ""en_IN""}"
CUST-1150,Yashasvi,Suresh,yashasvi.suresh392@yahoo.co.in,+91-9187623171,2025-01-18,"{""device_type"": ""iOS"", ""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040""}, ""app_version"": ""v16.5.5"", ""locale"": ""en_IN""}"
CUST-1151,Zayan,Behl,zayan.behl150@gmail.com,+91-8990949719,2025-04-28,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048"", ""address"": {""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048""}, ""app_version"": ""v14.0.3"", ""locale"": ""en_IN""}"
CUST-1152,George,Sampath,george.sampath29@outlook.com,+91-7996534803,2024-06-02,"{""device_type"": ""iOS"", ""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673006"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673006""}, ""app_version"": ""v16.4.8"", ""locale"": ""en_IN""}"
CUST-1153,Aradhana,Basu,aradhana.basu318@gmail.com,+91-6356022467,2025-03-05,"{""device_type"": ""iOS"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001""}, ""app_version"": ""v16.7.20"", ""locale"": ""en_IN""}"
CUST-1154,Aarush,Nath,aarush.nath558@gmail.com,+91-7871531100,2024-05-27,"{""device_type"": ""Web"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v12.3.19"", ""locale"": ""en_IN""}"
CUST-1155,Kalpit,Lala,kalpit.lala436@yahoo.co.in,+91-6662087258,2025-01-04,"{""device_type"": ""Android"", ""address_state"": ""Maharashtra"", ""city"": ""Mumbai"", ""pincode"": ""400092"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Mumbai"", ""pincode"": ""400092""}, ""app_version"": ""v10.6.12"", ""locale"": ""en_IN""}"
CUST-1156,Neel,Sathe,neel.sathe269@gmail.com,+91-8946666926,2024-03-10,"{""device_type"": ""Web"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226001"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226001""}, ""app_version"": ""v15.5.5"", ""locale"": ""en_IN""}"
CUST-1157,Prisha,Andra,prisha.andra55@outlook.com,+91-8973498494,2025-10-20,"{""device_type"": ""Web"", ""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048"", ""address"": {""address_state"": ""Delhi"", ""city"": ""South Delhi"", ""pincode"": ""110048""}, ""app_version"": ""v13.2.5"", ""locale"": ""en_IN""}"
CUST-1158,Isaac,Borra,isaac.borra74@rediffmail.com,+91-6415081566,2024-07-25,"{""device_type"": ""Android"", ""address_state"": ""Karnataka"", ""city"": ""Mysuru"", ""pincode"": ""570001"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Mysuru"", ""pincode"": ""570001""}, ""app_version"": ""v12.8.13"", ""locale"": ""en_IN""}"
CUST-1159,Manthan,Banik,manthan.banik844@rediffmail.com,+91-8139321248,2026-02-10,"{""device_type"": ""iOS"", ""address_state"": ""Tamil Nadu"", ""city"": ""Coimbatore"", ""pincode"": ""641018"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Coimbatore"", ""pincode"": ""641018""}, ""app_version"": ""v16.5.9"", ""locale"": ""en_IN""}"
CUST-1160,Kala,Divan,kala.divan137@outlook.com,+91-9529520110,2026-01-31,"{""device_type"": ""iOS"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005""}, ""app_version"": ""v13.7.12"", ""locale"": ""en_IN""}"
CUST-1161,Qushi,Datta,qushi.datta956@outlook.com,+91-6880697625,2025-03-10,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422001"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422001""}, ""app_version"": ""v12.5.4"", ""locale"": ""en_IN""}"
CUST-1162,Benjamin,Morar,benjamin.morar91@outlook.com,+91-8429097422,2025-04-01,"{""device_type"": ""iOS"", ""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002""}, ""app_version"": ""v15.7.12"", ""locale"": ""en_IN""}"
CUST-1163,Janya,Baral,janya.baral467@gmail.com,+91-8760191749,2025-03-21,"{""device_type"": ""Web"", ""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Hyderabad"", ""pincode"": ""500001""}, ""app_version"": ""v15.6.12"", ""locale"": ""en_IN""}"
CUST-1164,Ishita,Kade,ishita.kade535@yahoo.co.in,+91-6253308283,2025-09-14,"{""device_type"": ""iOS"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700020"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700020""}, ""app_version"": ""v11.5.12"", ""locale"": ""en_IN""}"
CUST-1165,Zaid,Chauhan,zaid.chauhan402@gmail.com,+91-7829137330,2025-04-05,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208012"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208012""}, ""app_version"": ""v14.2.17"", ""locale"": ""en_IN""}"
CUST-1166,Irya,Ray,irya.ray385@rediffmail.com,+91-8797460535,2024-10-12,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600001"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600001""}, ""app_version"": ""v11.7.17"", ""locale"": ""en_IN""}"
CUST-1167,Mohammed,Khalsa,mohammed.khalsa406@gmail.com,+91-8932111777,2024-09-23,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091""}, ""app_version"": ""v13.3.4"", ""locale"": ""en_IN""}"
CUST-1168,Nicholas,Goel,nicholas.goel148@gmail.com,+91-9285388355,2025-12-31,"{""device_type"": ""Web"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091""}, ""app_version"": ""v12.1.18"", ""locale"": ""en_IN""}"
CUST-1169,Nitara,Bakshi,nitara.bakshi565@outlook.com,+91-8269119969,2025-12-29,"{""device_type"": ""iOS"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007""}, ""app_version"": ""v11.2.8"", ""locale"": ""en_IN""}"
CUST-1170,Praneel,Natarajan,praneel.natarajan819@rediffmail.com,+91-6487509692,2025-07-21,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342008""}, ""app_version"": ""v11.9.3"", ""locale"": ""en_IN""}"
CUST-1171,Nisha,Kothari,nisha.kothari77@outlook.com,+91-9869801588,2026-01-06,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Howrah"", ""pincode"": ""711104"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Howrah"", ""pincode"": ""711104""}, ""app_version"": ""v16.9.3"", ""locale"": ""en_IN""}"
CUST-1172,Amara,Dutta,amara.dutta138@outlook.com,+91-6583156434,2025-04-22,"{""device_type"": ""Web"", ""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001""}, ""app_version"": ""v15.9.6"", ""locale"": ""en_IN""}"
CUST-1173,Hritik,Raja,hritik.raja796@yahoo.co.in,+91-9639945876,2024-02-26,"{""device_type"": ""iOS"", ""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411038""}, ""app_version"": ""v11.5.8"", ""locale"": ""en_IN""}"
CUST-1174,Balvan,Singhal,balvan.singhal364@outlook.com,+91-6369085407,2024-07-20,"{""device_type"": ""Web"", ""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Thiruvananthapuram"", ""pincode"": ""695001""}, ""app_version"": ""v12.9.18"", ""locale"": ""en_IN""}"
CUST-1175,Tristan,Iyengar,tristan.iyengar105@yahoo.co.in,+91-7283825267,2025-11-05,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Udaipur"", ""pincode"": ""313002""}, ""app_version"": ""v10.0.3"", ""locale"": ""en_IN""}"
CUST-1176,Triveni,Palla,triveni.palla56@outlook.com,+91-7923515952,2025-08-08,"{""device_type"": ""Android"", ""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Vadodara"", ""pincode"": ""390001""}, ""app_version"": ""v15.8.10"", ""locale"": ""en_IN""}"
CUST-1177,Dalaja,Kari,dalaja.kari667@outlook.com,+91-9362935648,2026-04-04,"{""device_type"": ""iOS"", ""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007"", ""address"": {""address_state"": ""Gujarat"", ""city"": ""Surat"", ""pincode"": ""395007""}, ""app_version"": ""v15.0.6"", ""locale"": ""en_IN""}"
CUST-1178,Udant,Bajwa,udant.bajwa460@rediffmail.com,+91-9598690974,2024-07-27,"{""device_type"": ""Web"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010""}, ""app_version"": ""v12.5.13"", ""locale"": ""en_IN""}"
CUST-1179,Reyansh,Rastogi,reyansh.rastogi143@outlook.com,+91-6442648079,2024-09-04,"{""device_type"": ""Android"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091""}, ""app_version"": ""v11.2.4"", ""locale"": ""en_IN""}"
CUST-1180,Falguni,Mallick,falguni.mallick61@outlook.com,+91-9760756497,2025-03-04,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040""}, ""app_version"": ""v15.5.7"", ""locale"": ""en_IN""}"
CUST-1181,Ekaraj,Mallick,ekaraj.mallick791@yahoo.co.in,+91-9652681586,2025-04-23,"{""device_type"": ""iOS"", ""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Siliguri"", ""pincode"": ""734005""}, ""app_version"": ""v10.6.17"", ""locale"": ""en_IN""}"
CUST-1182,Indali,Upadhyay,indali.upadhyay478@yahoo.co.in,+91-7726360971,2024-12-27,"{""device_type"": ""Android"", ""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560068"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560068""}, ""app_version"": ""v14.7.10"", ""locale"": ""en_IN""}"
CUST-1183,Mugdha,Yadav,mugdha.yadav559@gmail.com,+91-6562705171,2024-05-17,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v10.6.2"", ""locale"": ""en_IN""}"
CUST-1184,Garima,Bala,garima.bala593@yahoo.co.in,+91-8694018597,2024-10-22,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422009"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422009""}, ""app_version"": ""v12.9.20"", ""locale"": ""en_IN""}"
CUST-1185,Jack,Lal,jack.lal131@yahoo.co.in,+91-6522950895,2025-01-17,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208001"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Kanpur"", ""pincode"": ""208001""}, ""app_version"": ""v14.8.13"", ""locale"": ""en_IN""}"
CUST-1186,Pranav,Lanka,pranav.lanka522@gmail.com,+91-6141783553,2024-05-20,"{""device_type"": ""iOS"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Varanasi"", ""pincode"": ""221005"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Varanasi"", ""pincode"": ""221005""}, ""app_version"": ""v14.8.5"", ""locale"": ""en_IN""}"
CUST-1187,Balvan,Chopra,balvan.chopra345@outlook.com,+91-7521931770,2025-09-23,"{""device_type"": ""Web"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506002""}, ""app_version"": ""v14.4.16"", ""locale"": ""en_IN""}"
CUST-1188,Radha,Pai,radha.pai845@gmail.com,+91-8455665802,2025-11-20,"{""device_type"": ""Web"", ""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422009"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Nashik"", ""pincode"": ""422009""}, ""app_version"": ""v16.0.20"", ""locale"": ""en_IN""}"
CUST-1189,Dipta,Sarin,dipta.sarin495@outlook.com,+91-7874597473,2024-02-22,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001""}, ""app_version"": ""v15.9.13"", ""locale"": ""en_IN""}"
CUST-1190,Yasti,D’Alia,yasti.d’alia161@yahoo.co.in,+91-6714792641,2025-12-18,"{""device_type"": ""Android"", ""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411001"", ""address"": {""address_state"": ""Maharashtra"", ""city"": ""Pune"", ""pincode"": ""411001""}, ""app_version"": ""v12.6.5"", ""locale"": ""en_IN""}"
CUST-1191,Lekha,Gupta,lekha.gupta432@yahoo.co.in,+91-9638824588,2026-03-04,"{""device_type"": ""Web"", ""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001"", ""address"": {""address_state"": ""Rajasthan"", ""city"": ""Jodhpur"", ""pincode"": ""342001""}, ""app_version"": ""v11.8.7"", ""locale"": ""en_IN""}"
CUST-1192,Aachal,Basu,aachal.basu584@outlook.com,+91-9664226794,2025-01-20,"{""device_type"": ""Web"", ""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010"", ""address"": {""address_state"": ""Uttar Pradesh"", ""city"": ""Lucknow"", ""pincode"": ""226010""}, ""app_version"": ""v12.8.12"", ""locale"": ""en_IN""}"
CUST-1193,Rajata,Agarwal,rajata.agarwal702@outlook.com,+91-9306442077,2024-09-09,"{""device_type"": ""Android"", ""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001"", ""address"": {""address_state"": ""Telangana"", ""city"": ""Warangal"", ""pincode"": ""506001""}, ""app_version"": ""v16.4.7"", ""locale"": ""en_IN""}"
CUST-1194,Zinal,Yohannan,zinal.yohannan716@rediffmail.com,+91-8615185000,2024-12-23,"{""device_type"": ""Android"", ""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673006"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kozhikode"", ""pincode"": ""673006""}, ""app_version"": ""v10.9.18"", ""locale"": ""en_IN""}"
CUST-1195,Ronith,Patla,ronith.patla398@rediffmail.com,+91-8930071496,2026-04-03,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007"", ""address"": {""address_state"": ""Delhi"", ""city"": ""North Delhi"", ""pincode"": ""110007""}, ""app_version"": ""v15.1.12"", ""locale"": ""en_IN""}"
CUST-1196,Raagini,Boase,raagini.boase956@rediffmail.com,+91-8902448600,2025-05-05,"{""device_type"": ""Web"", ""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040"", ""address"": {""address_state"": ""Tamil Nadu"", ""city"": ""Chennai"", ""pincode"": ""600040""}, ""app_version"": ""v15.4.5"", ""locale"": ""en_IN""}"
CUST-1197,Ganga,Murthy,ganga.murthy121@yahoo.co.in,+91-7154508960,2025-11-16,"{""device_type"": ""iOS"", ""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682030"", ""address"": {""address_state"": ""Kerala"", ""city"": ""Kochi"", ""pincode"": ""682030""}, ""app_version"": ""v10.1.14"", ""locale"": ""en_IN""}"
CUST-1198,Jeet,Mital,jeet.mital348@rediffmail.com,+91-6831424323,2026-02-28,"{""device_type"": ""Android"", ""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110016"", ""address"": {""address_state"": ""Delhi"", ""city"": ""New Delhi"", ""pincode"": ""110016""}, ""app_version"": ""v15.7.16"", ""locale"": ""en_IN""}"
CUST-1199,Yashica,More,yashica.more676@yahoo.co.in,+91-8444851196,2024-10-19,"{""device_type"": ""iOS"", ""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560038"", ""address"": {""address_state"": ""Karnataka"", ""city"": ""Bengaluru"", ""pincode"": ""560038""}, ""app_version"": ""v14.0.6"", ""locale"": ""en_IN""}"
CUST-1200,Nilima,Narain,nilima.narain437@yahoo.co.in,+91-6997866344,2025-02-10,"{""device_type"": ""iOS"", ""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091"", ""address"": {""address_state"": ""West Bengal"", ""city"": ""Kolkata"", ""pincode"": ""700091""}, ""app_version"": ""v10.4.19"", ""locale"": ""en_IN""}"
